,acchr,dayofweek,accmon,accday,num
20812,0,1,11,27,1
20814,0,6,12,2,1
20815,21,6,12,16,1
20825,99,7,12,31,1
20827,1,2,11,21,1
20856,23,7,12,10,1
20857,2,7,1,1,1
20858,2,6,1,7,1
20859,5,7,1,22,1
20860,2,1,4,10,1
20862,13,7,7,9,1
20864,2,1,11,6,1
20866,3,5,8,11,1
20868,1,2,11,7,1
20869,3,7,11,26,1
20870,2,7,12,10,1
20873,1,7,3,26,1
20874,1,1,3,27,1
20876,5,7,10,15,1
20877,13,3,12,13,1
20886,20,5,1,27,1
20893,6,6,2,11,1
20894,1,2,1,24,1
20902,3,5,3,24,1
20905,23,5,4,28,1
20906,1,2,5,9,1
20908,0,7,4,16,1
20910,0,7,2,26,1
20913,4,7,5,14,1
20915,4,7,5,21,1
20925,16,7,6,25,1
20928,3,1,6,26,1
20933,0,7,2,5,1
20934,2,4,7,13,1
20936,3,3,7,19,1
20942,4,3,8,30,1
20950,0,7,9,17,1
20956,8,7,10,8,1
20964,4,5,11,24,1
20969,2,5,12,8,1
20971,0,1,12,18,1
20979,21,4,12,28,1
20987,12,6,8,5,1
20988,0,5,1,6,1
20992,20,7,1,29,1
20993,0,7,1,29,1
20998,3,7,3,19,1
21000,20,7,4,23,1
21005,23,2,5,30,1
21008,4,6,8,5,1
21010,0,1,8,7,1
21014,1,1,9,18,1
21018,5,7,12,3,1
21019,1,1,12,11,1
21020,1,4,12,14,1
21022,2,2,12,26,1
21023,1,1,1,2,1
21024,23,4,1,12,1
21026,21,6,2,18,1
21028,4,5,4,7,1
21034,2,7,12,3,1
21044,2,2,1,10,1
21047,8,3,2,1,1
21049,3,1,3,6,1
21051,19,7,3,26,1
21054,20,7,5,7,1
21057,2,6,5,20,1
21058,22,1,4,17,1
21060,4,6,6,3,1
21063,17,2,7,25,1
21064,5,2,7,25,1
21065,1,4,6,29,1
21067,20,2,7,4,1
21068,19,1,7,24,1
21069,6,1,7,17,1
21074,8,7,9,24,1
21080,5,1,10,9,1
21082,3,1,10,30,1
21084,21,5,9,15,1
21089,1,7,12,10,1
21093,1,7,12,17,1
21094,21,3,11,8,1
21120,2,1,3,6,1
