,acchr,dayofweek,accmon,accday,num
9153,8,5,5,5,1
9168,18,6,9,2,1
9197,15,3,5,3,1
9214,12,3,1,25,1
9217,7,2,2,7,1
9230,20,7,3,26,1
9239,2,2,5,2,1
9240,17,7,5,21,1
9269,21,5,10,13,1
9272,20,7,10,29,1
9283,3,1,12,18,1
9298,23,3,3,1,1
9308,14,7,4,23,1
9311,16,5,5,19,1
9314,8,2,5,30,1
9315,20,2,5,30,1
9358,8,4,1,19,1
9406,15,3,3,1,1
9427,15,5,8,18,1
9428,11,2,8,29,1
9448,6,4,6,1,1
9452,6,7,7,9,1
9458,14,6,9,23,1
9471,20,4,3,16,1
9477,21,2,7,18,1
9479,15,5,7,28,1
9482,13,2,8,29,1
9483,21,7,9,3,1
9484,20,1,9,18,1
9487,7,4,11,2,1
9488,13,6,11,4,1
9496,16,4,2,16,1
9504,6,2,4,18,1
9514,6,2,6,6,1
9519,7,5,6,23,1
9538,12,2,10,10,1
9728,19,3,2,8,1
9734,7,2,2,7,1
9741,18,6,5,27,1
9744,17,3,5,17,1
9748,21,7,5,7,1
9764,16,6,7,29,1
9765,10,3,8,16,1
9780,21,5,10,13,1
9783,17,1,11,13,1
9785,3,3,11,15,1
9794,8,7,8,20,1
9801,7,4,3,2,1
9802,15,7,2,5,1
9808,15,4,3,23,1
9809,8,5,3,24,1
9820,10,1,6,19,1
9821,15,2,6,20,1
9826,13,3,7,5,1
9833,19,6,8,19,1
9837,16,4,8,31,1
9843,10,3,10,25,1
9862,18,4,3,9,1
9867,19,1,4,3,1
9889,17,7,12,31,1
9897,11,1,5,15,1
9961,15,4,12,21,1
9976,19,7,3,19,1
9983,21,4,8,17,1
9984,21,1,8,28,1
9990,18,6,10,28,1
9991,15,3,11,8,1
10003,13,6,11,25,1
10010,11,7,2,19,1
10022,9,5,5,12,1
10024,10,4,4,27,1
10028,21,5,4,7,1
10059,8,4,11,2,1
10074,2,4,2,23,1
10090,14,7,5,7,1
10092,9,1,5,22,1
10104,8,3,6,21,1
10111,10,1,7,3,1
10130,16,1,9,11,1
10140,18,5,9,15,1
10149,16,4,12,21,1
10168,8,5,2,10,1
10193,11,4,11,23,1
10196,20,5,12,15,1
10231,5,4,5,11,1
10233,16,6,7,22,1
10235,17,3,9,20,1
10237,15,3,11,8,1
10240,13,3,1,11,1
10243,17,7,1,29,1
10262,8,2,7,18,1
10277,19,1,9,18,1
10310,18,7,1,29,1
10312,16,5,2,10,1
10331,6,2,5,16,1
10336,10,7,5,21,1
10350,13,7,7,2,1
10361,11,6,8,19,1
10373,9,6,10,7,1
10375,10,4,10,19,1
10401,13,3,1,25,1
10424,11,4,4,6,1
10443,7,2,7,4,1
10471,9,7,11,19,1
10507,12,1,4,3,1
10511,15,7,4,23,1
10527,12,2,6,6,1
10528,13,5,6,9,1
10535,5,3,7,12,1
10540,10,7,7,23,1
10544,9,5,8,11,1
10545,15,1,8,14,1
10547,15,6,8,26,1
10554,13,6,9,23,1
10560,15,3,10,11,1
10568,8,4,11,16,1
10577,5,3,1,4,1
10612,11,3,2,1,1
10616,12,4,2,2,1
10634,21,7,1,29,1
10641,23,6,2,25,1
10686,15,3,4,12,1
10706,14,2,5,23,1
10712,15,5,5,26,1
10718,10,4,5,25,1
10724,17,2,6,6,1
10734,9,2,6,13,1
10745,13,5,4,28,1
10750,16,3,7,19,1
10754,0,6,6,17,1
10829,9,1,8,14,1
10856,16,6,9,16,1
10860,9,2,9,19,1
10861,15,3,9,20,1
10914,14,6,11,4,1
10918,22,5,12,15,1
10934,10,2,8,29,1
10946,19,3,12,6,1
11003,12,6,6,17,1
11010,12,2,7,11,1
11014,12,1,7,31,1
11019,11,4,8,24,1
11035,9,6,11,11,1
11062,13,7,10,29,1
11075,7,2,12,12,1
11297,21,7,1,8,1
11304,16,3,1,25,1
11309,8,5,2,10,1
11315,18,5,3,3,1
11317,12,5,3,3,1
11336,16,3,5,3,1
11339,16,5,5,5,1
11341,18,7,5,28,1
11343,16,4,5,18,1
11360,12,5,7,21,1
11378,21,5,9,8,1
11402,16,5,6,23,1
11414,22,7,12,17,1
11440,9,5,1,13,1
11446,16,6,6,24,1
11454,7,5,3,17,1
11465,13,2,1,10,1
11483,15,1,3,13,1
11520,9,3,7,5,1
11537,6,5,8,4,1
11543,11,5,9,8,1
