,acchr,dayofweek,accmon,accday,num
14210,10,4,6,15,1
14214,3,3,6,28,1
14216,10,7,7,2,1
14221,14,7,7,9,1
14222,17,4,8,17,1
14223,19,2,8,22,1
14228,21,6,10,7,1
14231,11,4,9,14,1
14232,15,1,10,16,1
14234,11,3,11,8,1
14235,13,7,11,19,1
14247,13,5,2,10,1
14254,14,7,3,19,1
14275,18,4,6,1,1
14276,14,7,6,4,1
14281,9,1,6,12,1
14292,12,2,7,4,1
14295,8,4,7,20,1
14298,11,3,7,12,1
14299,12,2,8,8,1
14300,16,5,8,11,1
14316,11,4,9,7,1
14320,12,6,9,30,1
14324,7,7,10,8,1
14331,12,1,10,2,1
14337,16,2,10,3,1
14359,1,5,12,8,1
14360,8,1,12,11,1
14372,14,1,5,8,1
14374,8,3,7,19,1
14378,14,4,3,30,1
14385,8,4,4,20,1
14392,18,3,5,31,1
14397,14,7,5,28,1
14401,7,5,6,16,1
14403,23,7,6,25,1
14404,17,6,6,24,1
14420,11,6,9,9,1
14426,22,7,9,24,1
14427,15,5,10,6,1
14439,17,7,12,24,1
14442,12,7,10,8,1
14444,13,4,1,12,1
14449,4,2,5,2,1
14450,13,3,5,31,1
14454,11,2,7,18,1
14461,20,3,1,18,1
14463,18,2,2,14,1
14464,14,6,2,18,1
14470,19,3,2,1,1
14471,9,7,3,12,1
14473,14,3,3,22,1
14474,16,2,3,28,1
14478,12,7,3,19,1
14480,6,2,3,14,1
14481,19,4,3,30,1
14482,10,6,4,1,1
14486,17,6,4,15,1
14487,17,4,4,27,1
14488,16,6,4,29,1
14489,18,6,4,29,1
14490,12,1,4,10,1
14491,21,5,3,3,1
14497,10,1,5,22,1
14499,15,4,3,23,1
14501,13,2,4,18,1
14504,17,7,5,28,1
14505,12,6,4,29,1
14508,17,7,6,4,1
14511,13,2,6,27,1
14513,10,3,6,21,1
14515,22,6,6,17,1
14517,99,3,7,19,1
14518,0,3,7,19,1
14529,22,7,8,6,1
14533,23,6,9,16,1
14544,14,1,10,2,1
14548,7,6,10,14,1
14549,8,6,10,14,1
14562,10,5,11,3,1
14563,16,3,11,22,1
14566,21,4,12,7,1
14570,10,2,12,26,1
14571,17,3,11,8,1
14573,13,3,11,15,1
14576,12,4,11,30,1
14578,18,4,12,14,1
14589,16,6,2,11,1
14638,16,3,9,13,1
14645,21,5,10,6,1
14647,12,7,10,8,1
14649,12,1,10,16,1
14657,17,3,11,22,1
14823,19,6,7,22,1
14920,18,5,9,22,1
14923,19,7,10,1,1
14924,8,5,9,22,1
14944,17,1,8,21,1
14945,21,2,10,17,1
14965,16,5,9,15,1
14984,20,7,11,12,1
